id,Tweet,following,followers,actions,is_retweet,tweet_url
1544,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',3794,1261,1021,True,https://twitter.com/ParsonRex/status/1466471729316958211
1545,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',29,0,1021,True,https://twitter.com/F1Pitaco/status/1466471670512762896
1546,'🎄O Natal chega mais cedo com a FTW e a @OMENbyHP 🧑‍🎄𝗣𝗮𝗿𝗮 𝗽𝗮𝗿𝘁𝗶𝗰𝗶𝗽𝗮𝗿𝗲𝘀⬇️- 𝙇𝙞𝙠𝙚 &amp; 𝙧𝙚𝙩𝙬𝙚𝙚𝙩;- 𝙏𝙖𝙜𝙖 𝟮 𝙖𝙢𝙞𝙜𝙤𝙨;- 𝙄𝙣𝙨𝙘𝙧𝙚𝙫𝙚-𝙩𝙚 𝙚𝙢: https://t.co/SKXBEcH6LKQue Desktop💥😍❤️‍🔥#ftwesports #ftwarmy #OMENFTW #parceria https://t.co/MDzhpENgSx',15,2,166,True,https://twitter.com/MCanana/status/1466471259156459520
1547,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',314,35,1157,True,https://twitter.com/DaleCFAlive/status/1466470640542699526
1548,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',138,23,1021,True,https://twitter.com/rody_nn/status/1466470432677240846
1549,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',90,1,1021,True,https://twitter.com/sapphic_gorl/status/1466470272375181326
1550,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',34,6,1157,True,https://twitter.com/henrique_caco/status/1466469565936939016
1551,'Se este comentário chegar aos 100 RT lanço mais um giveaway 👀👀',130,0,50,True,https://twitter.com/btcjr1/status/1466469019008045063
1552,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',43,1,1157,True,https://twitter.com/Drsinister3/status/1466469017812713475
1553,'@U_Garciaa @LanzAQW O cara entra em giveaway de aqw KKKKKKKKKKKKKKKKvou entrar tb hihihihihi',697,552,1,False,https://twitter.com/RedyfXbl/status/1466468486138535943
1554,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',433,34,1157,True,https://twitter.com/nvr_odd_or_even/status/1466468235403010048
1555,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',146,5,1021,True,https://twitter.com/Gambito_HS/status/1466467931861233665
1556,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',61,0,1157,True,https://twitter.com/mirsepasi92/status/1466466350503809036
1557,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',282,3,1157,True,https://twitter.com/Mehrad_SC/status/1466466315305160713
1558,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',505,23,1021,True,https://twitter.com/hylunz/status/1466465561970368512
1559,'🏆 SORTEIO DO MUNDIAL 🏆Para participar é mais fácil do que pegar Ouro no LoL 😎#1 siga @BetwayLoLBR no Twitter#2 retweet ESSE post#3 curta ESSE post#4 marque 3 amigos NESTE postQuer saber quais são os prêmios?Se liga👇18+ | Termos e condições: https://t.co/y45cvWXRWp https://t.co/C9baMjYW5r',556,208,1785,True,https://twitter.com/EmmaSwanJ_/status/1466465445133836294
1560,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',143,3,1021,True,https://twitter.com/KeggerGH/status/1466465156058296324
1561,'@CoopersNFTs @ArtruNfts 0xAa8a59a2b658eDb1b8E5652AbbEA6Bf52aCA27A4wish me luck... @CChatcher @NAlrazka @fafanurul1 #NFT #NFTs #NFTGiveaway #NFTGiveaways #NFTdrop #Eth #Giveaway',1164,108,0,False,https://twitter.com/falls_nine/status/1466464122287972353
1562,'É Nataw! Pronto para ficar com um visual de arrasar durante as festas com o Pacote Quebra-Nozes ?!Ele contém:👗Conjunto de Objetos quebra-nozivos🐭Mascote Reirrato🤸Emote Quebra-NozesPara participar: RT + FOLLOW @gugaismael e @DOFUS_PTBR Sorteio: 23/12/21#dofus #giveaway https://t.co/vV102rq8Of',49,18,56,True,https://twitter.com/Wambaleska_/status/1466464010400841735
1563,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',1072,175,1021,True,https://twitter.com/Schefer_Lucas/status/1466463537019117577
1564,'📢Atualização da lojinhaSiga os canais trovo/twitch (link na bio), dê inscrição, participe das lives, envie elixir, donates e resgate enquanto tiver no estoque da lojinha.https://t.co/LvzAtTHnCE#xbox360 #xboxonex #xboxones #xboxone #XboxSeriesX #videogame #giveaway #gamer https://t.co/qYu9Dk8msA',267,118,1,True,https://twitter.com/TheKwike/status/1466463405649317891
1565,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',205,2,1021,True,https://twitter.com/MDekilic/status/1466462802898526214
1566,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',535,9,1157,True,https://twitter.com/edisnided/status/1466462648816607238
1567,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',259,2,1021,True,https://twitter.com/dieserVollidiot/status/1466461623015641092
1568,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',694,91,1021,True,https://twitter.com/ARobotic/status/1466461470611460096
1569,'Há malta que não está cumprir com todos os passos do giveaway. Alguns serão desclassificados.',350,632,2,False,https://twitter.com/pedrobragamusic/status/1466461359474884608
1570,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',550,59,1021,True,https://twitter.com/ArthurzimZZZ/status/1466461202473697280
1571,'@CC_Deals @seagategaming 500gb, 1tb, 2tb and 4tb @XxKarma080xX #Giveaway',344,7,0,False,https://twitter.com/atherishimself/status/1466460996655067142
1572,'🏆 SORTEIO DO MUNDIAL 🏆Para participar é mais fácil do que pegar Ouro no LoL 😎#1 siga @BetwayLoLBR no Twitter#2 retweet ESSE post#3 curta ESSE post#4 marque 3 amigos NESTE postQuer saber quais são os prêmios?Se liga👇18+ | Termos e condições: https://t.co/y45cvWXRWp https://t.co/C9baMjYW5r',61,14,1785,True,https://twitter.com/GuiDCarlotto/status/1466460241751597058
1573,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',403,47,1021,True,https://twitter.com/raulnickhs/status/1466459129594195977
1574,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',107,1,1157,True,https://twitter.com/its_ron95/status/1466458463618232321
1575,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',19,0,1157,True,https://twitter.com/ricardo06272692/status/1466456916922675205
1576,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',54,21,1157,True,https://twitter.com/viana_mileny/status/1466456176787439624
1577,'@Raul_Gilette @zorlaKOKA @ftwesports @OMENbyHP @MoraisGaming @impaKt1K @M0veMind @Joaos92lol @TaDeNight @_rainMONSTA Lembra-te quando ganhares este, quem é que te avisou que tinhas ganho o outro giveaway 😊',52,28,0,False,https://twitter.com/XitexTV/status/1466455947522547721
1578,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',54,21,1021,True,https://twitter.com/viana_mileny/status/1466455151489728520
1579,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',166,6,1021,True,https://twitter.com/Ivan16543444/status/1466454774266617856
1580,'📢Atualização da lojinhaSiga os canais trovo/twitch (link na bio), dê inscrição, participe das lives, envie elixir, donates e resgate enquanto tiver no estoque da lojinha.https://t.co/LvzAtTHnCE#xbox360 #xboxonex #xboxones #xboxone #XboxSeriesX #videogame #giveaway #gamer https://t.co/2lUHTvUeWQ',933,751,3,True,https://twitter.com/carlosecordeiro/status/1466454515444588547
1581,'「Giveaway Intergaláctica」👽Estava prometendo há algum tempo fazer um giveaway aqui no twitter. Para participar, siga o perfil, dê RT e marque um amigo neste post. Prêmios: 1 benção da lua OU 1 gift card na steam.Resultado: 15/12.Boa sorte a todos. 🛸#vtuber #vtuberbr https://t.co/xd8Kgbxcr6',625,15,73,True,https://twitter.com/Marcblaze2/status/1466454137327915009
1582,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',56,1,1157,True,https://twitter.com/M70x1c/status/1466453481640898561
1583,'🎄O Natal chega mais cedo com a FTW e a @OMENbyHP 🧑‍🎄𝗣𝗮𝗿𝗮 𝗽𝗮𝗿𝘁𝗶𝗰𝗶𝗽𝗮𝗿𝗲𝘀⬇️- 𝙇𝙞𝙠𝙚 &amp; 𝙧𝙚𝙩𝙬𝙚𝙚𝙩;- 𝙏𝙖𝙜𝙖 𝟮 𝙖𝙢𝙞𝙜𝙤𝙨;- 𝙄𝙣𝙨𝙘𝙧𝙚𝙫𝙚-𝙩𝙚 𝙚𝙢: https://t.co/SKXBEcH6LKQue Desktop💥😍❤️‍🔥#ftwesports #ftwarmy #OMENFTW #parceria https://t.co/MDzhpENgSx',187,73,166,True,https://twitter.com/DMBoss/status/1466452386252304395
1584,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',61,1,1021,True,https://twitter.com/noenear1/status/1466452145104998405
1585,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',160,7,1021,True,https://twitter.com/mightyjimoth/status/1466452044571557890
1586,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',548,6,1021,True,https://twitter.com/heartszzzzzzz/status/1466451737712156677
1587,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',70,2,1021,True,https://twitter.com/gustavo87516570/status/1466451727637434376
1588,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',29,0,1021,True,https://twitter.com/juniorTorresSd/status/1466451634918146060
1589,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',353,7,1021,True,https://twitter.com/DIOgoexa/status/1466451494740410373
1590,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',426,9,1021,True,https://twitter.com/Louie__HS/status/1466450774246846466
1591,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',171,77,1021,True,https://twitter.com/nisiwiE06677/status/1466450513919098880
1592,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',97,180,1021,True,https://twitter.com/aaarlei/status/1466450505052401670
1593,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',217,2,1021,True,https://twitter.com/lyr_0999/status/1466450374345302020
1594,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',705,703,1021,True,https://twitter.com/SkunkGussy/status/1466450283421130753
1595,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',548,6,1157,True,https://twitter.com/heartszzzzzzz/status/1466450120690618380
1596,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',262,241,1157,True,https://twitter.com/progeraespacial/status/1466449789093126145
1597,'📢Atualização da lojinhaSiga os canais trovo/twitch (link na bio), dê inscrição, participe das lives, envie elixir, donates e resgate enquanto tiver no estoque da lojinha.https://t.co/LvzAtTHnCE#xbox360 #xboxonex #xboxones #xboxone #XboxSeriesX #videogame #giveaway #gamer https://t.co/2lUHTvUeWQ',267,118,3,True,https://twitter.com/TheKwike/status/1466449395633868803
1598,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',332,7,1157,True,https://twitter.com/Watchayourback/status/1466449197780156427
1599,'Quem fizer o melhor tweet sobre a Party da #WStreamFinance na plataforma da @Polka_Party, ganha 1 #NFT da $tream e 1.000 $polp. Mete marchaaa🚀🚀🚀#Giveaway #NFT #NFTcomunity #NFTGiveaway #Crypto $tream #inovação $polp #trade #criptomoedas #investing #Mercados https://t.co/XkzcFo9WlJ',182,96,15,True,https://twitter.com/Evertondesg/status/1466448733046984713
1600,'O vencedor do tweet sobre a Party da @WStreamFinance na plataforma da @Polka_Party será anunciado após o nosso podcast de amanhã (25/11).#cryptocurrecy #Giveaway #NFT #NFTGiveaway $tream $polp #wstreamfinance #inovação #investing #criptomoedas https://t.co/iYl1IoOiBI',182,96,12,True,https://twitter.com/Evertondesg/status/1466448711169548300
1601,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',264,16,1021,True,https://twitter.com/nathanpromao/status/1466448654206746633
1602,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',175,2,1021,True,https://twitter.com/MayhernBR/status/1466447760597602304
1603,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',261,71,1157,True,https://twitter.com/asamiso_game/status/1466447000841306112
1604,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',172,4,1021,True,https://twitter.com/alvino19981/status/1466446874207035403
1605,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',426,9,1157,True,https://twitter.com/Louie__HS/status/1466446610779422722
1606,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',172,4,1157,True,https://twitter.com/alvino19981/status/1466446603284320269
1607,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',397,15,1157,True,https://twitter.com/Skitlz5/status/1466446564902248457
1608,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',285,22,1021,True,https://twitter.com/19ZEus12/status/1466445458755231744
1609,'já está mais que na altura de eu ganhar um giveaway de viagens',545,2631,0,False,https://twitter.com/_querolasaber_/status/1466443740969680903
1610,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',60,12,1021,True,https://twitter.com/Olgersito25/status/1466443675924373509
1611,'É Nataw! Pronto para ficar com um visual de arrasar durante as festas com o Pacote Quebra-Nozes ?!Ele contém:👗Conjunto de Objetos quebra-nozivos🐭Mascote Reirrato🤸Emote Quebra-NozesPara participar: RT + FOLLOW @gugaismael e @DOFUS_PTBR Sorteio: 23/12/21#dofus #giveaway https://t.co/vV102rq8Of',31,11,56,True,https://twitter.com/Thofinn/status/1466442886153650176
1612,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',86,1,1021,True,https://twitter.com/spatula_sir/status/1466442672655245323
1613,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',534,48,1021,True,https://twitter.com/DeathBlooms6666/status/1466441869152460815
1614,'@CatHats_ @kusanoko_nft 0x340a1232e0b3721e99Cf77D81CCb426FaAEC1f5c#CatHats #FANART #NFT #Giveaway',568,29,2,False,https://twitter.com/ConfusingD3viL/status/1466441789838008324
