id,Tweet,following,followers,actions,is_retweet,tweet_url
1542,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',2066,2037,1196,True,https://twitter.com/minnycore/status/1465863686803836930
1543,'Maracanã tava lindo dms hj. Puto que não fui. Tudo culpa dessa blackfriday. Beatriz ainda tinha me chamado😫😫',128,110,0,False,https://twitter.com/caualeit_/status/1465863375578144774
1544,'#CIRURGICASINETE OFERTA Cupom 10% OFF em Irrigadores Orais Código  [ 100ff ]  Válido: 31/12/2021 23:59:00  Mais cupons em:  &gt;&gt; https://t.co/vYtauEQZSA#saudeebeleza #Desconto #BlackFriday #BlackFriday2021',2306,2825,0,False,https://twitter.com/tatutaduro/status/1465863231617081348
1545,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',3284,3263,1196,True,https://twitter.com/perbelannie/status/1465863139413700615
1546,'Sorteio ⚡ Relâmpago✨ Seguir: @livroscompromo✨ RT neste Tweet! (Sem citar)✨ RT no Tweet FIXADO! (Atual)✨ Comente o Box desejado! + #BlackFridaydaPromo📅  Resultado: 01/12🎁 Prêmio: UM dos BOXES da imagem! UM ganhador!🔗 https://t.co/byQtShEfFu https://t.co/RrBlXpDO6N',8006,7866,3053,True,https://twitter.com/stillwithjgk/status/1465862689905950721
1547,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',305,240,1196,True,https://twitter.com/__anawan__/status/1465862593055281156
1548,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',187,181,1196,True,https://twitter.com/jbxhanges/status/1465862500558254082
1549,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',129,39,1196,True,https://twitter.com/spysylla/status/1465862403019747328
1550,'🚨SORTEIO #BlackFridayValendo R$60 em livros ou PIX 📚Regras:- Seguir @MlnhasHistorias e @promosdelivro- Dar RT neste tweet - Dar RT no tweet fixado - Comente qual prêmio você prefere usando #livrosgratis Resultado: 02/12🍀 https://t.co/gZK3hhRSW0',8006,7866,1047,True,https://twitter.com/stillwithjgk/status/1465862247989882887
1551,'Sorteio ⚡ Relâmpago✨ Seguir: @livroscompromo✨ RT neste Tweet! (Sem citar)✨ RT no Tweet FIXADO! (Atual)✨ Comente o Box desejado! + #BlackFridaydaPromo📅  Resultado: 01/12🎁 Prêmio: UM dos BOXES da imagem! UM ganhador!🔗 https://t.co/byQtShEfFu https://t.co/RrBlXpDO6N',305,48,3053,True,https://twitter.com/plantinhadenada/status/1465862220739452937
1552,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',217,27,1196,True,https://twitter.com/Gamudihabamud/status/1465862044591210507
1553,'#promoção #oferta  [Parcelado] Teclado Óptico-Mecânico Gamer - R$ 299,90  #informatica #BlackFriday #BlackFriday2021 https://t.co/6huHMRrCms',37,24503,1,False,https://twitter.com/PromobitOficial/status/1465861968271659015
1554,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',287,73,1196,True,https://twitter.com/tanyaplanet/status/1465861852827688962
1555,'@megumiSEXO tu viu a promoção da amazon que tava tendo na blackfriday? consegui pegar o vol 11 por 18 reais e o 12 por 19',307,473,0,False,https://twitter.com/lalisalay/status/1465860630477422603
1556,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',161,39,1196,True,https://twitter.com/RainhaTerrasen/status/1465860058361868292
1557,'Inaugurando minha TV da #BlackFriday  assistindo os tops que alegram a minha vida. @matandomatheus  #matandomatheusagrito #YouTuber  ❤ https://t.co/C7LoHOC4jN',9,1,0,False,https://twitter.com/avexadaa1/status/1465859980070993931
1558,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',237,96,1196,True,https://twitter.com/ladyliivvy/status/1465859498497748992
1559,'#promoção #oferta  [Internacional] Fone de Ouvido KZ Zs10 Pro - R$ 161,58  #BlackFriday #BlackFriday2021 https://t.co/2a1HC5kmey',37,24503,1,False,https://twitter.com/PromobitOficial/status/1465859453102735361
1560,'Sorteio ⚡ Relâmpago✨ Seguir: @livroscompromo✨ RT neste Tweet! (Sem citar)✨ RT no Tweet FIXADO! (Atual)✨ Comente o Box desejado! + #BlackFridaydaPromo📅  Resultado: 01/12🎁 Prêmio: UM dos BOXES da imagem! UM ganhador!🔗 https://t.co/byQtShEfFu https://t.co/RrBlXpDO6N',3645,3596,3053,True,https://twitter.com/maluMeyC/status/1465859340536057860
1561,'“ÉÉÉÉÉ prezada eu não estou à venda.”Vai ver não resistiu a BlackFriday https://t.co/TdVqRak0dj',761,501,2,True,https://twitter.com/Flavio37374907/status/1465859144309739525
1562,'Eu quero é BlackFriday de cerveja isso sim',66,31,209,True,https://twitter.com/RogerLuiz_077/status/1465859142585835524
1563,'É SuperCoffee com desconto que você quer? Então aproveite a Black Friday da Caffeine Army, que está excelente! Ainda participa do Sorteio dos novos lançamentos da Apple que eles estão fazendo. Veja aqui no link: https://t.co/MHJ0leSfiL',182,59,0,False,https://twitter.com/mabrodrigues/status/1465858924964466690
1564,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',309,215,1196,True,https://twitter.com/haryaz_/status/1465858088636796929
1565,'Sorteio ⚡ Relâmpago✨ Seguir: @livroscompromo✨ RT neste Tweet! (Sem citar)✨ RT no Tweet FIXADO! (Atual)✨ Comente o Box desejado! + #BlackFridaydaPromo📅  Resultado: 01/12🎁 Prêmio: UM dos BOXES da imagem! UM ganhador!🔗 https://t.co/byQtShEfFu https://t.co/RrBlXpDO6N',321,38,3053,True,https://twitter.com/nominwish/status/1465857975214612480
1566,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',344,34,1196,True,https://twitter.com/MenegartiDeh/status/1465857556442759170
1567,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',987,857,1196,True,https://twitter.com/black_heronbeak/status/1465857285532618756
1568,'Sorteio ⚡ Relâmpago✨ Seguir: @livroscompromo✨ RT neste Tweet! (Sem citar)✨ RT no Tweet FIXADO! (Atual)✨ Comente o Box desejado! + #BlackFridaydaPromo📅  Resultado: 01/12🎁 Prêmio: UM dos BOXES da imagem! UM ganhador!🔗 https://t.co/byQtShEfFu https://t.co/RrBlXpDO6N',4072,4054,3053,True,https://twitter.com/ggukkiedisney/status/1465857093706072069
1569,'🚨SORTEIO #BlackFridayValendo R$60 em livros ou PIX 📚Regras:- Seguir @MlnhasHistorias e @promosdelivro- Dar RT neste tweet - Dar RT no tweet fixado - Comente qual prêmio você prefere usando #livrosgratis Resultado: 02/12🍀 https://t.co/gZK3hhRSW0',1085,1605,1047,True,https://twitter.com/tsforcs/status/1465857014496694275
1570,'Uma atitude hoje pode causar uma grande diferença no futuro quando você precisar!Consultor Online(81) 9 9860-3453#sus #planodesaude #covid19 #covid #últimasnoticias #urgente #saude #upa #governo #sistema #promoção #valorbaixo #blackfriday #vacinasim #xocovid #vacinanobraco https://t.co/eXx6OaGpvh',248,28,0,False,https://twitter.com/babini_thomas/status/1465856585184559105
1571,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',470,186,1196,True,https://twitter.com/rosquinha__/status/1465856222163357697
1572,'Comemorar a operação mega foda que tivemos na Blackfriday ✌️ https://t.co/xC60o1UPj1',19,3,1,False,https://twitter.com/LuckasFellipe/status/1465855950577938435
1573,'#GRANDCRU OFERTA R$50,00 de desconto no cupom nas compras acima R$250 em todo o site da loja Grand Cru para primeira compra. Código  [ BEMVINDO ]  Válido: 31/12/2022 23:59:00  Mais cupons em:  &gt;&gt; https://t.co/nYBUDiEiu6#maisofertas #Desconto #BlackFriday #BlackFriday2021',2306,2825,0,False,https://twitter.com/tatutaduro/status/1465855699477573639
1574,'Nossa Black Ofertas ainda não acabou! Corre que tem até 64% OFF em kit de toalhas. Quero todas 🥰https://t.co/TP6W4UK5MO#ARTEX #BlackFriday #BlackOfertas #desconto #oferta https://t.co/wayDVx9yzo',46,1565,3,False,https://twitter.com/adoroartex/status/1465855668460482561
1575,'comprei mil coisas na blackfriday só pra atacar a ansiedade',471,237,0,False,https://twitter.com/mateusbrabaum/status/1465855631584284674
1576,'#BlackFraudeCasasBahia Comprei um s20FE na #BlackFriday e o pedido foi cancelado e agora sumiu obrigado @CasasBahia',230,3,1,False,https://twitter.com/ferrari_laercio/status/1465855573749030919
1577,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',672,727,1196,True,https://twitter.com/lorelaieast/status/1465855569684844553
1578,'Sorteio ⚡ Relâmpago✨ Seguir: @livroscompromo✨ RT neste Tweet! (Sem citar)✨ RT no Tweet FIXADO! (Atual)✨ Comente o Box desejado! + #BlackFridaydaPromo📅  Resultado: 01/12🎁 Prêmio: UM dos BOXES da imagem! UM ganhador!🔗 https://t.co/byQtShEfFu https://t.co/RrBlXpDO6N',1580,425,3053,True,https://twitter.com/gabrlarusso/status/1465855569668055041
1579,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',200,436,1196,True,https://twitter.com/pjhfilter/status/1465855422808698884
1580,'pra que eu fui fingir que era rico nessa blackfriday hein? paguei de doida',5608,38285,1,False,https://twitter.com/1taldemath/status/1465853845742010368
1581,'Sorteio ⚡ Relâmpago✨ Seguir: @livroscompromo✨ RT neste Tweet! (Sem citar)✨ RT no Tweet FIXADO! (Atual)✨ Comente o Box desejado! + #BlackFridaydaPromo📅  Resultado: 01/12🎁 Prêmio: UM dos BOXES da imagem! UM ganhador!🔗 https://t.co/byQtShEfFu https://t.co/RrBlXpDO6N',945,619,3053,True,https://twitter.com/paolasale2903/status/1465853709699665923
1582,'É SuperCoffee com desconto que você quer? Então aproveite a Black Friday da Caffeine Army, que está excelente! Ainda participa do Sorteio dos novos lançamentos da Apple que eles estão fazendo. Veja aqui no link: https://t.co/lCXqxkHYSw',574,286,0,False,https://twitter.com/sibellespa/status/1465853500898824195
1583,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',529,406,1196,True,https://twitter.com/Thaty_inacio/status/1465853085935456262
1584,'Quer ser pro-player? Você pode começar sendo profissional nas nossas ofertas de Black Friday. 😉 O @thedarknesspgdm trouxe algumas dicas nesse vídeo. Aproveite os descontos no site, chat, WhatsApp ou ligue 0800 970 3384.​​#DellGaming @NVIDIAGeforceBR #RTXOn #BlackFriday https://t.co/76dIKYzEKh',62,19,40,True,https://twitter.com/AClarisima/status/1465852884571115521
1585,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',273,149,1196,True,https://twitter.com/kafsccp/status/1465852880926253056
1586,'#promoção #oferta  [Parcelado] Acessórios Para Banheiro 4 Peças - R$ 281,99  #livro #BlackFriday #BlackFriday2021 https://t.co/kxYIXR31DH',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465852656686092291
1587,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',197,22,1196,True,https://twitter.com/icecreamm134/status/1465852007206592513
1588,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',1388,1802,1196,True,https://twitter.com/Tenn__ffy/status/1465852006418075651
1589,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',384,158,1196,True,https://twitter.com/nina_bolat/status/1465851674413645826
1590,'@semspoiler_ manda avisar que chegou esse aqui que desde que vcs anunciaram eu fiquei obcecado e consegui comprar na blackfriday da @americanas eu to muito feliz https://t.co/0h09jtV3ul',291,90,0,False,https://twitter.com/leeknowhusband/status/1465851152050831361
1591,'#promoção #oferta  [Marketplace] [Parcelado] Polo Lacoste L.12.12 - R$ 299,00  #moda #BlackFriday #BlackFriday2021 https://t.co/VLKa6TVfqL',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465851146883448841
1592,'Comprei um PC na Black Friday. Com @MonicaRizzolli e @juca_gnu #PC #BlackFriday #Windows https://t.co/OSeKBcL1nY',497,481,2,True,https://twitter.com/davilima6/status/1465851100439924739
1593,'@eudurmomuito Nossa, muito perfeita! Se eu não tivesse gastado tudo nessa blackfriday eu estaria comprando kkkkkkkkEu tenho da linha da niina dois balm ph (sou viciada neles), o rímel e um batom e todos qualidade impecável - a paleta deve ser mto boa',870,1176,1,False,https://twitter.com/florzinhasemlei/status/1465851091963232269
1594,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',89,74,1196,True,https://twitter.com/opa_brunildes/status/1465850825302061056
1595,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',66,22,1196,True,https://twitter.com/CompteEc/status/1465850665381638151
1596,'Comprei um PC na Black Friday. Com @MonicaRizzolli e @juca_gnu #PC #BlackFriday #Windows https://t.co/OSeKBcL1nY',547,2994,2,True,https://twitter.com/osantana/status/1465850646733672448
1597,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',183,124,1196,True,https://twitter.com/scientist_mp3/status/1465850497517113381
1598,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',6242,6832,1196,True,https://twitter.com/bridgertoncut/status/1465850268390674436
1599,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',397,246,1196,True,https://twitter.com/kamilybeatriz15/status/1465849979168251905
1600,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',680,436,1196,True,https://twitter.com/hrryrcker/status/1465849207324037121
1601,'@wecanbeheroesz simm! mas esse que comprei é só dos ancestrais, morria de vontade de comprar, aí aproveitei a blackfriday',871,1105,0,False,https://twitter.com/thingslwt/status/1465849204081889286
1602,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',1885,1330,1196,True,https://twitter.com/nikkyvml/status/1465849186390360066
1603,'“ÉÉÉÉÉ prezada eu não estou à venda.”Vai ver não resistiu a BlackFriday https://t.co/TdVqRak0dj',654,487,2,True,https://twitter.com/reuboyDC/status/1465848988683444234
1604,'@CasasBahia @bruvc @CasasBahia vejo que está respondendo diversas pessoas. E não responde a nossa pergunta qnd vai entregar os celulares vendidos no blackfriday? Quero meu note20.',6,0,1,False,https://twitter.com/LuizAmatoJr/status/1465848694578704386
1605,'“ÉÉÉÉÉ prezada eu não estou à venda.”Vai ver não resistiu a BlackFriday https://t.co/TdVqRak0dj',998,766,8,False,https://twitter.com/PauloEquiSP/status/1465848662072958981
1606,'@ThainaraBellin1 fez Promoção de #BlackFriday e não reservou um pacote de 4 sessões pra mim.To só observando ela se fazendo de maluca . 😒😒😒😒',292,263,0,False,https://twitter.com/marcelasiqueir9/status/1465848449413394442
1607,'#IMPERIODOSQUADROS OFERTA 6% em Todo Site Código  [ desconto6 ]  Válido: 31/12/2021 00:00:00  Mais cupons em:  &gt;&gt; https://t.co/m1XTCIdj2b#casaedecoracao #Desconto #BlackFriday #BlackFriday2021',2306,2825,0,False,https://twitter.com/tatutaduro/status/1465848131598356484
1608,'Eu tô morrendo de raiva olhando o Twitter, comprei meus livros na Blackfriday semana passada e agora venho olhar as promoções e vários dos livros que eu pedi estão uns 20 reais mais baratos nos perfis aq do twitter ??? E o box de tog super barato??? Aaaaaa#bookstan #book #livros',29,4,1,False,https://twitter.com/MeiTheDreamy/status/1465847281312227331
1609,'Está terminando nossa #SemanaBlackFriday 🌟Ainda faltam alguma horas... 🕘 Corre que dá tempo de aproveitar as ofertas! 💥https://t.co/UgkP8MIX1c#blackfriday #descontos #promoções #ofertas #elo7 https://t.co/cDBzaLXh5D',218,796,2,False,https://twitter.com/BellaMiaAtelie/status/1465846661410918413
1610,'Sorteio ⚡ Relâmpago✨ Seguir: @livroscompromo✨ RT neste Tweet! (Sem citar)✨ RT no Tweet FIXADO! (Atual)✨ Comente o Box desejado! + #BlackFridaydaPromo📅  Resultado: 01/12🎁 Prêmio: UM dos BOXES da imagem! UM ganhador!🔗 https://t.co/byQtShEfFu https://t.co/RrBlXpDO6N',270,14,3053,True,https://twitter.com/AshyVictor/status/1465846559090819083
1611,'#promoção #oferta  [Parcelado] Jogo The - R$ 29,99  #xone #xboxOne #game #videogame #BlackFriday #BlackFriday2021 https://t.co/Cnb002gKY5',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465846365091774469
1612,'BLACK FRIDAY MONGENÉ !! 🧢✨Galera resolvi fazer um blackfriday na lojinhaaaa, a partir de amanhã até o fim do mês os Bonés Monge Han que ainda tem (que são esses 4) estarão com 15R$ (QUINZE REAIS) de desconto!!!Ou seja eles vão tar por &gt; 30R$ &lt;AMANHÃ!! (link no replyyy) https://t.co/Hbvmws9kQQ',2636,1292,35,True,https://twitter.com/kenmaviIe/status/1465846304953798665
1613,'Chegou hoje, comprei na #BlackFriday #BlackFriday2021 #BlackFridaydaPromo #books #BookTwitter #bookstagram #Romance #romancebooks https://t.co/Qk0cgX786R',171,14,4,False,https://twitter.com/jessikacomk_sdc/status/1465846036543459334
1614,'#promoção #oferta  [Recorrente] Água Micelar Efeito Matte - R$ 18,81  #beleza #saude #BlackFriday #BlackFriday2021 https://t.co/na5GysOo0b',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465845862760865796
1615,'🔄 Indique meus grupos ➡️ https://t.co/Nc8jdQXOZp!#americanas #ps4 #ps5 #xboxone #xboxseries #sekiroshadowsdietwice #xbox #BlackFriday #BlackNovember #xboxseriesx #PS4brasil #playstation4 #playstation5 #geek #gamer #gaming #gamingmemes #nerdsmix',106,4696,1,True,https://twitter.com/JuanBRob/status/1465845766145064970
1616,'É SuperCoffee com desconto que você quer? Então aproveite a Black Friday da Caffeine Army, que está excelente! Ainda participa do Sorteio dos novos lançamentos da Apple que eles estão fazendo. Veja aqui no link: https://t.co/K53RdnU8sN',86,731,0,False,https://twitter.com/daniggnacio/status/1465845718216757248
1617,'#promoção #oferta  [Marketplace] Kit 5 lâmpadas Luz Negra Compacta 26w 220V - R$ 51,39  #BlackFriday #BlackFriday2021 https://t.co/cFrDvBNJ92',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465845611182313472
1618,'🔄 Indique meus grupos ➡️ https://t.co/Nc8jdQXOZp!#americanas #ps4 #ps5 #xboxone #xboxseries #sekiroshadowsdietwice #xbox #BlackFriday #BlackNovember #xboxseriesx #PS4brasil #playstation4 #playstation5 #geek #gamer #gaming #gamingmemes #nerdsmix',754,226,1,False,https://twitter.com/nerds_mix/status/1465845252045033474
1619,'E aí, seguinerds! Ajuda a galera e diga em qual cidade encontrou estoque 👇🎮 Sekiro: Shadows Die Twice (PS4/Xbox) = R$125,46 (1x) / R$134,91 (Até 7x)! ➡️ https://t.co/XRyHd9DElm;🎟️ CUPOM: BLACK10 (Abrir com o App Shoptime)!#BlackFriday #SubFriday Kwai Shopee',754,226,0,False,https://twitter.com/nerds_mix/status/1465845055445512193
1620,'#topOferta  [Parcelado] Roteador TP-Link Archer C6 V3 AC1200 - R$ 165,90  #informatica #BlackFriday #BlackFriday2021 https://t.co/FVYpF1zsl3',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465844856878776323
1621,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',487,276,1196,True,https://twitter.com/gcfanna/status/1465844677878468615
1622,'PROMOÇÃO DE BLACKFRIDAY Stray kids Levantar aleatório - 75 reais + frete Stray kids go aleatório - 75 reais + frete Bts answer lacrado - 85 reais + frete Case da army bomb (primeira versão da case) - 90 reais + frete Skool luv affair special edition - 175 + frete + https://t.co/tsMc8FNwfG',96,34,23,True,https://twitter.com/amyniinm_7/status/1465844514397069313
1623,'@lugirlonfire amg, comprei pela amazon por 63, mas foi blackfriday',480,385,1,False,https://twitter.com/sahlettore/status/1465844374571565064
1624,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',633,642,1196,True,https://twitter.com/Luuna_Gabriella/status/1465844368980549644
1625,'#promoção #oferta  [APP] 3 Pacotes de Fraldas Pampers Premium - R$ 41,80  #bebe #baby #BlackFriday #BlackFriday2021 https://t.co/vJDK1at4vk',37,24503,1,False,https://twitter.com/PromobitOficial/status/1465844353008607234
1626,'#promoção #oferta  [Marketplace] [Parcelado] Bolsa Nike Brasília - R$ 99,00  #moda #BlackFriday #BlackFriday2021 https://t.co/u1ZqdBmFE5',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465844099949412354
1627,'@rajadaccstore Tem promoção blackfriday?',702,1413,0,False,https://twitter.com/mthswc/status/1465843828041162764
1628,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',1040,831,1196,True,https://twitter.com/finelinxr/status/1465843758239559685
1629,'#promoção #oferta  [Parcelado] Tênis Asics EvoRide 2 - Masculino - R$ 499,99  #moda #BlackFriday #BlackFriday2021 https://t.co/crtrw0IVeH',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465843346107211788
1630,'Para quem tem bebês: Black Friday Infantil - Os Melhores Preços de Roupas Infantis - Tudo por R$ 9,99Acesse aqui: https://t.co/j0zcRmFLXQPost completo em: https://t.co/gCfS2XG79N https://t.co/iuy3LoeXUr',10386,18288,0,False,https://twitter.com/ruivadesbotada/status/1465843173889122304
1631,'#promoção #oferta  [Parcelado] Tênis Asics Hyper Speed - Masculino - R$ 479,99  #moda #BlackFriday #BlackFriday2021 https://t.co/dd3Rdj9Ur5',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465843096890060807
1632,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',263,79,1196,True,https://twitter.com/krwamanda/status/1465843042221539329
1633,'Lojinha de produtos de Harry Potter deviam anunciar assim a BlackFriday: "PROMOÇÃO DE SIRIUS BLACK, OS PREÇOS LEVARAM UM AVADAH ENTÃO CORRA APROVEITAR."',130,36,1,True,https://twitter.com/kxbikkkxj/status/1465842989796892678
1634,'#promoção #oferta  Aspirador de Pó e Água Total Cleaning Electrolux 1250W - R$ 379,85  #BlackFriday #BlackFriday2021 https://t.co/ko2BKK3zbs',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465842840844615681
1635,'Sorteio ⚡ Relâmpago✨ Seguir: @livroscompromo✨ RT neste Tweet! (Sem citar)✨ RT no Tweet FIXADO! (Atual)✨ Comente o Box desejado! + #BlackFridaydaPromo📅  Resultado: 01/12🎁 Prêmio: UM dos BOXES da imagem! UM ganhador!🔗 https://t.co/byQtShEfFu https://t.co/RrBlXpDO6N',1093,870,3053,True,https://twitter.com/wnterdorbyn/status/1465842781906161664
